filename_base,grid_row,grid_col,ground_distance_m,expected_ground_distance_m,ground_abs_error,ground_abs_error_percent,euclidean_m,expected_euclidean_m,euclid_abs_error,euclid_abs_error_percent
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,4,2,3.674,2.961,0.7130000000000001,24.07970280310706,3.691,3.365,0.3259999999999996,9.687964338781562
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,3,2,3.241,2.413,0.8280000000000003,34.31413178615833,3.241,2.895,0.3460000000000001,11.951640759930918
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,2,2,2.751,1.867,0.8839999999999999,47.34868773433315,2.759,2.459,0.2999999999999998,12.20008133387555
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,1,2,2.148,1.324,0.8240000000000001,62.2356495468278,2.202,2.077,0.125,6.018295618680789
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,1,4,2.876,2.419,0.45699999999999985,18.892104175279034,2.876,2.9,0.02400000000000002,0.8275862068965525
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,2,4,3.441,2.947,0.4939999999999998,16.76280963691889,3.457,3.353,0.10399999999999965,3.101699970175951
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,3,4,3.785,3.482,0.30299999999999994,8.70189546237794,3.83,3.832,0.0019999999999997797,0.05219206680583976
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,4,4,4.148,4.021,0.12699999999999978,3.1584183039044955,4.238,4.327,0.08899999999999952,2.0568523226253648
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,1,3,3.148,2.314,0.8340000000000001,36.041486603284355,3.149,2.813,0.33599999999999985,11.94454319232136
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,2,3,3.53,2.861,0.6689999999999996,23.38343236630547,3.546,3.278,0.2679999999999998,8.175716900549109
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,3,3,4.035,3.409,0.6260000000000003,18.363156350836032,4.085,3.766,0.31899999999999995,8.47052575677111
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,4,3,4.366,3.958,0.4079999999999995,10.308236483072244,4.457,4.269,0.18799999999999972,4.403841649098142
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,3,2,4.277,3.409,0.8680000000000003,25.462012320328554,4.329,3.766,0.5629999999999997,14.949548592671261
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,4,2,4.72,3.958,0.7619999999999996,19.252147549267296,4.818,4.269,0.5489999999999995,12.860154602951498
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,2,2,3.833,2.861,0.972,33.97413491786088,3.852,3.278,0.5739999999999998,17.51067724222086
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,1,2,3.331,2.314,1.017,43.94987035436473,3.332,2.813,0.5189999999999997,18.450053323853524
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,2,4,2.53,1.996,0.5339999999999998,26.753507014028045,2.551,2.722,0.17099999999999982,6.282145481263771
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,3,4,3.131,2.514,0.617,24.542561654733493,3.133,3.122,0.01100000000000012,0.35233824471493025
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,4,4,3.603,3.044,0.5590000000000002,18.36399474375822,3.609,3.562,0.04700000000000015,1.3194834362717618
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,1,3,2.187,1.324,0.8629999999999998,65.1812688821752,2.274,2.275,0.0009999999999998899,0.043956043956039116
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,2,3,2.75,1.867,0.883,47.29512587038029,2.776,2.628,0.1479999999999997,5.631659056316578
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,3,3,3.321,2.413,0.9080000000000004,37.62950683796106,3.322,3.041,0.28100000000000014,9.240381453469258
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,4,3,3.735,2.961,0.774,26.139817629179333,3.739,3.491,0.24799999999999978,7.103981667144079
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,4,2,4.018,2.961,1.057,35.69739952718676,4.022,3.491,0.5310000000000001,15.21054139215125
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,3,2,3.505,2.413,1.092,45.25486945710735,3.507,3.041,0.4660000000000002,15.323906609667878
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,2,2,2.966,1.867,1.0990000000000002,58.86448848419926,2.992,2.628,0.3639999999999999,13.850837138508364
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,1,2,2.214,1.324,0.8899999999999999,67.22054380664652,2.304,2.275,0.028999999999999915,1.274725274725271
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,1,4,3.0,2.419,0.581,24.018189334435718,3.003,3.045,0.041999999999999815,1.37931034482758
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,2,4,3.569,2.947,0.6219999999999999,21.106209704784522,3.573,3.48,0.09299999999999997,2.6724137931034475
